Station_id,Lon,Lat,Alt,Start_YYYYMM,End_YYYYMM
57034,3421,10810,4443,195504,195511
57034,3421,10810,4600,195512,195812
57034,3420,10810,5054,195901,196212
57034,3418,10804,5054,196301,197512
57034,3415,10813,4478,197601,201412
57034,3419,10814,4710,201501,202012
57035,3433,10814,106300,195810,196606
57035,3433,10814,106500,196607,197812
57035,3433,10814,6360,197901,200404
57035,3433,10814,6368,200405,201502
57036,3415,10855,4000,195101,195312
57036,3415,10855,104000,195401,195502
57036,3415,10855,4111,195503,195506
57036,3415,10855,4131,195507,195511
57036,3415,10855,4119,195512,195710
57036,3415,10855,4127,195711,195812
57036,3415,10855,3969,195901,196212
57036,3418,10856,3969,196301,198511
57036,3418,10856,3975,198512,201312
57037,3456,10859,7190,195901,195912
57037,3456,10859,7190,196201,196212
57037,3456,10859,7190,196303,198201
57037,3456,10859,7100,198202,201711
57037,3456,10858,7233,201712,202012
57037,3456,10858,7100,201804,201804
57038,3419,10828,104300,195810,195903
57038,3419,10828,4081,195904,196212
57038,3417,10827,4081,196301,196505
57038,3417,10817,4081,196506,197903
57038,3417,10817,4109,197904,198605
57038,3417,10827,4109,198606,201502
57039,3409,10855,4380,195901,200012
57039,3409,10855,4330,200101,200812
57039,3405,10853,4450,200901,201502
57040,3432,10905,3820,197001,197603
57040,3432,10905,3797,197604,197712
57040,3431,10905,3776,197801,201502
57041,3436,10847,4215,197201,197910
57041,3436,10847,4226,197911,198606
57041,3436,10857,4226,198607,198805
57041,3438,10855,4240,200601,201502
57042,3451,10901,105750,196001,196212
57042,3448,10903,105750,196301,196403
57042,3448,10903,5338,196404,197212
57042,3452,10934,104750,197301,198009
57042,3447,10911,4709,198010,201502
57043,3452,10958,103550,195509,195609
57043,3456,10952,104185,195610,195712
57043,3456,10952,3705,195801,195912
57043,3452,10958,3679,196001,196212
57043,3453,10955,3679,196301,198010
57043,3452,10956,3679,198011,198406
57043,3452,10956,3684,198407,200012
57043,3448,10958,3514,200101,201502
57044,3421,10911,104500,195812,195908
57044,3432,10914,104500,195909,196212
57044,3434,10916,104500,196301,196403
57044,3434,10916,3623,196404,197212
57044,3424,10914,4252,197301,200612
57044,3424,10914,4245,200701,201502
57045,3431,10929,3498,195901,201502
57046,3425,10957,120741,195208,195211
57046,3425,10957,120741,195301,195810
57046,3425,10957,20649,195811,196212
57046,3429,11005,20649,196301,202012
57047,3403,10920,105500,195901,196212
57047,3409,10919,105500,196301,196405
57047,3409,10919,5402,196406,198009
57047,3410,10919,5402,198010,201502
57048,3420,10843,103880,195905,195908
57048,3420,10843,4728,195909,196212
57048,3424,10843,4728,196301,202012
57049,3424,10938,107600,196004,196112
57049,3432,10945,104011,196201,196212
57049,3431,10945,104011,196301,196403
57049,3431,10945,3414,196404,198007
57049,3431,10944,3415,198008,201502
57051,3448,11111,3899,195701,197212
57051,3448,11112,4101,197301,199212
57051,3448,11112,4099,199301,201812
57051,3443,11115,5756,201901,202012
57051,3443,11114,5756,201903,202006
57051,3443,11114,5756,202008,202008
57051,3443,11114,5756,202012,202012
57052,3453,11027,103570,197201,197604
57052,3453,11027,3541,197605,202012
57052,3453,11027,3551,201804,201804
57053,3441,11042,105500,196001,197412
57053,3442,11043,5055,197501,197712
57053,3442,11043,5057,197801,201502
57054,3435,11015,106000,195612,195712
57054,3435,11015,5649,195801,196212
57054,3432,11014,5649,196301,197201
57054,3432,11014,5648,197202,197312
57054,3432,11014,105600,197401,197802
57054,3432,11014,5561,197803,198009
57054,3433,11014,5563,198010,201502
57055,3434,11005,103540,197001,198009
57055,3433,11005,3513,198010,201412
57055,3436,11008,3421,201501,201502
57056,3431,11054,4363,195701,197612
57056,3431,11051,4740,197701,198212
57056,3432,11051,4740,198301,200512
57056,3432,11053,3904,200601,201312
57056,3432,11051,4845,201401,201502
57057,3406,11004,110500,195710,196212
57057,3405,11007,110500,196301,197812
57057,3405,11007,110108,197901,199012
57057,3406,11009,9634,199101,201502
57060,3510,11114,4030,197401,197710
57060,3510,11114,4029,197711,201502
57061,3451,11112,4429,195901,198210
57061,3451,11112,4421,198211,199212
57061,3450,11112,4107,199301,201502
57063,3449,11142,6162,195701,195712
57063,3449,11142,6162,195803,195812
57063,3446,11146,4950,195901,196210
57063,3446,11146,5058,196211,198312
57063,3446,11146,5196,198401,199203
57063,3446,11146,5199,199204,200712
57063,3446,11146,5236,200801,201502
57065,3430,11158,2419,195901,196612
57065,3430,11211,1958,196701,198112
57065,3430,11211,1949,198201,201212
57065,3433,11208,3175,201301,201502
57066,3423,11141,3148,195701,196207
57066,3423,11141,103148,196208,196404
57066,3423,11141,3148,196405,197405
57066,3423,11140,3283,197406,201312
57066,3424,11140,4082,201401,201502
57067,3402,11002,7380,195207,195512
57067,3400,11101,7380,195601,195605
57067,3400,11101,5688,195606,198212
57067,3403,11102,5688,198301,201412
57067,3405,11104,6585,201501,201502
57070,3442,11210,2644,196101,196302
57070,3443,11209,2644,196303,196612
57070,3443,11209,2530,196701,200512
57070,3444,11207,3640,200601,201502
57071,3450,11226,103266,196001,196402
57071,3450,11226,3212,196403,198212
57071,3450,11226,3233,198301,200212
57071,3449,11226,3333,200301,201612
57071,3448,11228,3291,201701,202012
57072,3455,11247,1159,195412,195508
57072,3455,11247,1166,195509,200306
57072,3455,11245,1275,200307,201502
57073,3440,11230,1361,195101,195104
57073,3440,11230,1360,195105,195312
57073,3440,11230,1443,195401,195511
57073,3441,11230,1378,195512,196901
57073,3440,11225,1566,196902,197007
57073,3440,11225,1543,197008,197303
57073,3440,11225,1542,197304,197507
57073,3440,11225,1545,197508,198312
57073,3438,11228,1371,198401,199812
57074,3425,11225,1960,195701,196412
57074,3425,11225,1973,196501,201012
57074,3425,11224,2522,201101,201502
57075,3411,11250,2129,195701,200612
57075,3410,11252,2031,200701,201502
57076,3443,11249,1151,196101,200812
57076,3444,11247,1895,200901,201502
57077,3347,11138,7501,195701,198212
57077,3347,11136,7501,198301,200307
57077,3347,11136,7503,200308,200912
57077,3347,11139,7424,201001,201502
57078,3418,11232,103113,195701,195812
57078,3409,11228,103113,195901,196312
57078,3409,11228,3134,196401,196705
57078,3409,11228,3133,196706,197912
57078,3409,11228,3060,198001,198810
57078,3409,11228,3061,198811,199712
57078,3409,11228,3438,199801,200103
57078,3409,11228,3365,200104,201502
57079,3457,11306,1078,196110,196212
57079,3457,11305,1082,196301,196403
57079,3457,11305,1080,196404,198512
57079,3457,11306,1078,198601,200612
57079,3457,11302,1064,200701,201502
57080,3448,11303,1375,196001,196108
57080,3448,11303,1375,196110,196111
57080,3447,11057,1547,196201,196307
57080,3447,11302,1547,196308,196409
57080,3445,11259,1646,196410,197611
57080,3444,11258,1652,197612,201502
57081,3446,11318,1690,195702,195808
57081,3448,11322,1360,195809,196302
57081,3448,11326,1360,196303,196403
57081,3448,11326,1394,196404,196507
57081,3448,11326,1398,196508,198312
57081,3448,11326,1402,198401,199912
57081,3448,11326,1409,200001,201502
57082,3430,11304,3707,196805,197602
57082,3430,11303,3707,197603,198212
57082,3427,11302,3707,198301,199812
57082,3428,11301,4271,199901,201502
57083,3445,11335,806,195101,195409
57083,3446,11339,1090,195410,195510
57083,3443,11339,1090,195511,196407
57083,3443,11339,1104,196408,201801
57083,3442,11340,1104,201801,202012
57083,3443,11340,1104,201903,202006
57083,3443,11340,1104,202008,202008
57083,3443,11340,1104,202012,202012
57084,3430,11303,11784,195601,198912
57084,3430,11303,11784,200301,201612
57085,3431,11323,102382,196001,196102
57085,3431,11323,2483,196103,196403
57085,3431,11323,2484,196404,197612
57085,3431,11323,2880,197701,198212
57085,3433,11322,2880,198301,200912
57085,3432,11320,2599,201001,201502
57086,3425,11342,1174,196101,196402
57086,3425,11342,1165,196403,196710
57086,3425,11342,1113,196711,197302
57086,3425,11342,1107,197303,198212
57086,3424,11344,1107,198301,199409
57086,3424,11344,1102,199410,200312
57086,3423,11343,1166,200401,201502
57087,3415,11351,885,196101,196403
57087,3413,11347,907,196404,198712
57087,3412,11348,877,198801,201312
57087,3416,11344,1041,201401,201502
57088,3409,11330,1161,195701,201412
57088,3411,11330,1460,201501,201502
57089,3401,11349,680,195207,195503
57089,3401,11349,719,195504,195512
57089,3401,11350,719,195601,198112
57089,3401,11351,668,198201,200312
57089,3402,11352,668,200401,201212
57089,3404,11356,672,201301,202012
57089,3444,13359,313,201905,201905
57090,3453,11353,790,195703,195809
57090,3444,11402,790,195810,196402
57090,3444,11402,781,196403,197912
57090,3443,11401,786,198001,200312
57090,3443,11358,781,200401,201502
57091,3450,11420,750,195101,195408
57091,3448,11419,723,195409,195612
57091,3450,11427,698,195701,195901
57091,3446,11427,698,195902,195912
57091,3446,11427,700,196001,196112
57091,3450,11427,711,196201,196212
57091,3450,11427,725,196301,196312
57091,3446,11423,725,196401,200012
57091,3447,11418,737,200101,201801
57091,3448,11418,737,201801,202012
57091,3448,11417,737,201903,202006
57091,3448,11417,737,202008,202008
57091,3448,11417,737,202012,202012
57093,3449,11459,0,195704,195902
57093,3452,11454,713,195904,196102
57093,3450,11449,713,196103,196312
57093,3451,11449,713,196401,198004
57093,3451,11449,715,198005,200612
57093,3451,11449,733,200701,201502
57094,3424,11412,685,195701,196012
57094,3424,11412,675,196101,196304
57094,3424,11412,669,196305,198112
57094,3424,11412,667,198201,200312
57094,3424,11413,674,200401,201502
57095,3407,11411,594,196001,198212
57095,3405,11412,594,198301,200412
57095,3407,11409,611,200501,201502
57096,3433,11448,596,195612,197512
57096,3433,11448,597,197601,198212
57096,3432,11447,597,198301,201502
57098,3403,11428,588,196101,196212
57098,3403,11423,585,196301,196407
57098,3403,11423,586,196408,196705
57098,3405,11424,586,196706,198412
57098,3405,11424,583,198501,201502
57099,3405,11449,503,195612,196406
57099,3404,11451,526,196407,201502
57102,3346,10544,109500,196008,196309
57102,3345,10543,9651,196310,196801
57102,3345,10543,9651,196803,197403
57102,3345,10543,9700,197404,201502
57105,3320,10536,12212,195801,201502
57106,3316,10557,6645,195301,195412
57106,3316,10557,6502,195501,195810
57106,3316,10557,7938,195811,196212
57106,3319,10609,7938,196301,196708
57106,3319,10609,7938,196710,196803
57106,3319,10609,7938,196809,197812
57106,3319,10609,7942,197901,202012
57110,3347,10605,9308,195611,201502
57111,3355,10618,110400,196701,200312
57111,3355,10618,9614,200401,201502
57113,3358,10644,109700,195709,196212
57113,3357,10636,109700,196301,197912
57113,3357,10636,10060,198001,199212
57113,3354,10632,9859,199301,201412
57113,3356,10633,9840,201501,201502
57119,3305,10648,5427,195811,196212
57119,3309,10644,5427,196301,197612
57119,3310,10642,5477,197701,197712
57119,3310,10642,5470,197801,198112
57119,3310,10642,5481,198201,201502
57123,3417,10804,5060,200801,201502
57124,3332,10708,108100,195710,196212
57124,3338,10656,108100,196301,196512
57124,3338,10656,110000,196601,197907
57124,3338,10656,10321,197908,201812
57124,3337,10655,10391,201901,201909
57124,3337,10655,10321,201903,201903
57124,3444,13360,313,201909,201909
57124,3327,10655,10391,201909,201912
57124,3337,10655,10391,201912,202012
57126,3305,10746,106400,195811,196212
57126,3313,10733,106400,196301,196607
57126,3313,10733,4696,196608,196805
57126,3313,10733,4696,196807,197806
57126,3313,10733,4686,197807,201502
57127,3305,10710,5200,195101,195308
57127,3305,10710,5101,195309,195612
57127,3300,10716,5083,195701,196212
57127,3304,10702,5083,196301,196803
57127,3304,10702,5083,196809,197812
57127,3304,10702,5084,197901,199212
57127,3304,10702,5095,199301,202012
57128,3302,10732,105000,196001,196203
57128,3310,10720,104870,197101,197812
57128,3310,10720,4864,197901,201502
57129,3246,10750,107000,195710,196212
57129,3259,10743,4497,196301,197812
57129,3259,10743,4460,197901,201502
57131,3426,10858,4100,200501,202012
57132,3406,10836,104280,195901,195906
57132,3406,10836,4042,195907,196105
57132,3407,10837,4140,196106,196302
57132,3407,10837,4148,196303,201312
57132,3408,10835,4110,201401,201502
57134,3336,10802,117918,195701,196212
57134,3332,10759,117918,196301,197812
57134,3332,10759,10877,197901,200106
57134,3331,10759,8272,200107,202012
57137,3306,10813,109000,195710,196212
57137,3319,10819,109000,196301,198612
57137,3319,10819,8024,198701,201502
57140,3349,10905,117500,195612,196112
57140,3349,10905,117500,196206,196512
57140,3340,10907,108000,196801,196805
57140,3340,10907,108000,196811,198203
57140,3340,10907,8182,198204,201612
57143,3357,10956,7422,195303,196212
57143,3352,10958,7422,196301,201711
57143,3351,10958,7472,201712,202012
57143,3351,10958,7427,201804,201804
57144,3322,10917,107500,195710,195901
57144,3322,10917,109856,195902,196212
57144,3326,10909,109856,196301,196802
57144,3326,10909,109856,196804,196805
57144,3326,10909,109856,196810,198012
57144,3326,10909,6972,198101,198208
57144,3326,10909,6960,198209,198412
57144,3326,10909,6937,198501,202012
57153,3357,11045,111100,196101,196212
57153,3341,11017,111100,196301,196608
57153,3341,11017,106120,196609,196801
57153,3341,11017,106120,196803,196806
57153,3341,11017,6120,196810,197812
57153,3342,11018,6120,197901,200012
57153,3341,11020,5814,200101,200512
57153,3341,11020,5817,200601,201412
57153,3342,11020,6390,201501,201502
57154,3335,11010,108500,195710,196212
57154,3332,11053,108500,196301,196608
57154,3332,11053,105230,196609,196805
57154,3332,11053,105230,196809,197812
57154,3332,11054,105230,197901,201312
57154,3332,11054,5230,201401,202012
57155,3334,11002,106250,195901,196212
57155,3332,10956,106250,196301,197812
57155,3332,10955,107207,197901,199012
57155,3333,10952,6602,199101,201502
57156,3318,11130,2521,195612,196412
57156,3318,11130,2503,196501,201801
57156,3319,11129,2503,201801,202012
57162,3414,11207,3130,195601,195809
57162,3409,11207,103160,195810,196005
57162,3409,11207,103160,196011,196103
57162,3409,11207,103160,196105,196108
57162,3409,11207,103160,196208,196406
57162,3409,11205,3265,196407,199907
57162,3409,11205,3258,199908,201312
57162,3408,11204,4407,201401,201502
57169,3303,11152,1591,195612,201502
57171,3320,11345,819,195401,195410
57171,3346,11320,819,195411,195602
57171,3343,11322,819,195603,196112
57171,3343,11318,821,196309,196608
57171,3343,11317,847,196609,196712
57171,3343,11317,847,196807,197209
57171,3343,11317,849,197210,197601
57171,3343,11317,847,197602,199212
57171,3346,11307,1420,201001,201502
57173,3351,11257,1421,195309,195508
57173,3351,11257,1422,195509,195512
57173,3344,11250,1422,195601,195707
57173,3345,11255,1292,195708,198112
57173,3345,11253,1457,198201,201502
57175,3303,11214,1925,195901,196202
57175,3303,11214,1920,196203,196503
57175,3303,11214,1905,196504,198407
57175,3303,11214,1914,198408,201502
57176,3334,11233,240,195604,195612
57176,3329,11226,1982,195702,198002
57176,3329,11226,1983,198003,200312
57176,3329,11225,2311,200401,201502
57177,3321,11344,898,197907,198401
57177,3320,11332,898,198402,201502
57178,3304,11232,1272,195207,195311
57178,3304,11232,1265,195312,195409
57178,3304,11232,1251,195410,195512
57178,3302,11235,1251,195601,195912
57178,3302,11235,1298,196001,198012
57178,3302,11235,1292,198101,201312
57178,3306,11229,1806,201401,202012
57179,3309,11259,1310,195701,195812
57179,3317,11300,1616,195901,195912
57179,3317,11300,101620,196001,196403
57179,3317,11300,1463,196404,197906
57179,3317,11300,1604,197907,201502
57180,3359,11312,1175,196101,196212
57180,3358,11312,1175,196301,197212
57180,3358,11313,1175,197301,198205
57180,3359,11312,1175,198206,201502
57181,3353,11303,101351,195612,195705
57181,3353,11303,1364,195706,201801
57181,3352,11302,1364,201801,202012
57182,3351,11321,821,195612,195612
57182,3351,11329,821,195701,197812
57182,3351,11330,805,197901,201212
57182,3351,11331,804,201301,201502
57183,3349,11357,632,196101,197512
57183,3349,11357,600,197601,198212
57183,3348,11355,600,198301,201502
57184,3343,11322,877,196101,196112
57184,3343,11322,880,196201,196303
57184,3337,11321,846,196304,196508
57184,3338,11321,854,196509,198412
57184,3336,11319,849,198501,199706
57184,3338,11322,834,199707,201312
57184,3338,11318,975,201401,201502
57185,3327,11335,911,195611,201502
57186,3335,11400,608,195511,200612
57186,3336,11403,587,200701,201502
57187,3303,11256,1226,196701,197501
57187,3304,11256,1220,197502,199510
57187,3304,11256,1225,199511,199710
57187,3304,11256,1225,199805,200412
57187,3304,11256,1180,200501,201502
57188,3324,11402,598,195901,195908
57188,3322,11402,591,195909,195912
57188,3322,11401,591,196101,196306
57188,3324,11402,566,196307,196507
57188,3322,11401,566,196508,196612
57188,3322,11401,617,196701,197612
57188,3322,11401,599,197701,198212
57188,3323,11400,599,198301,200312
57188,3322,11402,559,200401,201502
57189,3310,11400,580,195207,195312
57189,3310,11400,100580,195401,195407
57189,3310,11400,646,195408,195512
57189,3309,11359,646,195601,195712
57189,3309,11359,646,196101,197506
57189,3309,11359,646,197509,197612
57189,3309,11359,637,197701,198212
57189,3309,11400,637,198301,200312
57189,3308,11357,646,200401,201502
57190,3345,11424,505,200401,201502
57191,3428,11428,636,196501,197112
57191,3429,11429,634,197201,201412
57191,3431,11428,641,201501,201502
57192,3349,11448,491,195310,195604
57192,3344,11441,491,195605,195912
57192,3344,11451,459,196001,196512
57192,3344,11451,469,196601,197812
57192,3344,11451,455,197901,201502
57193,3345,11430,513,195307,195308
57193,3345,11430,513,195401,195511
57193,3345,11424,513,195512,196412
57193,3347,11431,526,196501,202012
57194,3317,11416,598,195901,201502
57195,3337,11437,463,195901,195912
57195,3337,11437,100463,196101,196412
57195,3337,11437,463,196501,196710
57195,3337,11439,467,196711,197407
57195,3337,11437,466,197408,201502
57196,3327,11454,417,195701,195702
57196,3327,11454,100417,195703,195912
57196,3327,11454,427,196001,196112
57196,3321,11451,427,196201,196212
57196,3327,11454,427,196301,197207
57196,3327,11454,432,197208,197908
57196,3327,11454,433,197909,198212
57196,3327,11453,433,198301,200712
57196,3328,11452,420,200801,201502
57197,3300,11425,509,195309,195412
57197,3300,11425,486,195501,195512
57197,3300,11420,486,195601,197408
57197,3300,11420,489,197409,198711
57197,3300,11420,489,198901,201212
57197,3258,11421,501,201301,201502
57198,3333,11437,463,197801,201312
57198,3330,11434,446,201401,201502
57204,3233,10514,109500,195901,196403
57204,3233,10514,8200,196404,197812
57204,3235,10514,8200,197901,199012
57204,3235,10514,8010,199101,200605
57204,3235,10514,8005,200606,201112
57204,3234,10513,7820,201201,201502
57206,3226,10548,5170,195101,195205
57206,3226,10548,4848,195206,195312
57206,3226,10548,4871,195401,195408
57206,3226,10548,4870,195409,196905
57206,3226,10548,4870,196907,197812
57206,3226,10551,4870,197901,199211
57206,3226,10551,4924,199212,200212
57206,3226,10551,5138,200301,201412
57206,3225,10554,5454,201501,202012
57208,3201,10528,107800,195701,195708
57208,3201,10528,106600,195709,196112
57208,3201,10528,6948,196201,198712
57208,3201,10528,5361,198801,201112
57208,3217,10531,5445,201201,201502
57211,3243,10626,109000,195610,196212
57211,3247,10615,109000,196301,196512
57211,3250,10615,108584,196601,200612
57211,3250,10615,8361,200701,202012
57213,3300,10656,105400,196601,197812
57213,3300,10656,5365,197901,201502
57216,3221,10652,5273,195611,195805
57216,3221,10652,5273,195807,197812
57216,3221,10650,5273,197901,197912
57216,3221,10650,5793,198001,201502
57217,3213,10619,104298,195712,196110
57217,3213,10619,4857,196111,197812
57217,3214,10617,4857,197901,201502
57231,3224,10843,104200,195710,196212
57231,3231,10827,104200,196301,197512
57231,3231,10827,5038,197601,198112
57231,3232,10832,5038,198201,201502
57232,3255,10838,4849,195908,196212
57232,3303,10816,4849,196301,202012
57232,3303,10816,313,201812,201812
57233,3244,10852,104000,195910,196212
57233,3254,10830,104000,196301,196506
57233,3254,10830,4131,196507,196708
57233,3254,10830,4131,196711,196804
57233,3254,10830,4131,196811,199107
57233,3254,10830,4130,199108,199208
57233,3254,10830,4131,199209,201502
57237,3205,10811,6000,195206,195308
57237,3205,10805,6000,195309,195403
57237,3205,10805,7654,195404,195607
57237,3205,10805,6730,195608,195708
57237,3205,10805,6740,195709,197812
57237,3204,10802,6740,197901,202012
57238,3218,10804,110000,195811,196203
57238,3230,10752,6818,196204,198112
57238,3232,10754,6939,198201,201612
57238,3231,10754,8922,201701,201702
57238,3232,10754,8922,201703,201703
57238,3231,10754,8922,201704,201705
57238,3232,10754,8922,201706,201706
57238,3231,10754,8922,201707,202012
57238,3231,10753,8922,201903,202006
57238,3231,10753,8922,202008,202008
57238,3231,10753,8922,202012,202012
57242,3241,10938,101250,195902,196112
57242,3251,10922,4414,196201,197912
57242,3251,10922,4396,198001,199912
57242,3251,10922,102855,200001,201502
57245,3232,10921,2647,195210,195412
57245,3232,10921,2490,195501,195912
57245,3232,10921,3288,196001,196212
57245,3243,10902,3288,196301,197112
57245,3243,10902,2910,197201,197712
57245,3243,10902,2908,197801,201803
57245,3242,10903,2908,201803,201810
57245,3243,10902,2908,201810,201812
57245,3242,10903,2908,201812,202012
57245,3241,10902,2908,201903,202006
57245,3242,10902,2908,201905,201905
57245,3242,10902,2908,201910,201911
57245,3241,10902,2908,202008,202008
57245,3241,10902,2908,202012,202012
57247,3214,10908,105500,196202,196212
57247,3219,10854,105500,196301,198112
57247,3219,10854,4385,198201,201502
57248,3217,10933,5699,195901,196212
57248,3224,10920,5699,196301,199712
57248,3224,10920,104299,199801,200612
57248,3224,10920,104310,200701,201502
57249,3214,10943,4462,195710,198210
57249,3219,10941,4483,198211,198705
57249,3219,10941,4482,198706,201502
57251,3259,11021,2525,195701,197912
57251,3259,11021,2478,198001,198210
57251,3300,11025,2478,198211,198310
57251,3300,11025,2491,198311,201512
57251,3300,11024,3173,201601,202012
57251,3300,11025,3173,201903,202006
57251,3300,11025,3173,202008,202008
57251,3300,11025,3173,202012,202012
57253,3248,11045,1580,195207,195212
57253,3248,11045,1577,195301,195512
57253,3249,11046,1583,195601,197012
57253,3251,11049,2019,197101,201502
57254,3234,11008,105850,196004,196204
57254,3249,11007,3225,196205,201502
57256,3236,11049,2574,197101,197912
57256,3236,11049,2565,198001,198108
57256,3239,11047,2565,198109,199712
57256,3239,11047,2865,199801,202012
57257,3213,11010,3070,195507,198210
57257,3214,11014,3070,198211,201502
57259,3202,11046,4344,195801,198211
57259,3203,11044,4344,198212,199312
57259,3202,11046,4269,199401,202012
57260,3234,11131,1547,196301,197212
57260,3234,11131,1332,197301,198109
57260,3234,11131,1334,198110,201502
57261,3259,11122,1532,195702,196410
57261,3308,11130,1900,196411,197704
57261,3308,11130,1945,197705,200812
57261,3307,11131,2330,200901,201502
57265,3225,11140,914,195101,195411
57265,3225,11140,911,195412,197303
57265,3223,11140,900,197304,201212
57265,3225,11143,1321,201301,201311
57265,3226,11144,1321,201312,202012
57268,3217,11134,866,195901,196212
57268,3217,11140,866,196301,198211
57268,3216,11138,866,198212,201112
57268,3216,11137,1200,201201,201502
57271,3233,11223,877,195901,196012
57271,3233,11223,880,196101,198009
57271,3233,11223,879,198010,201312
57271,3231,11223,877,201401,201502
57273,3241,11251,1095,195901,201502
57274,3227,11208,1090,195612,196212
57274,3242,11207,1083,196301,197212
57274,3242,11205,1119,197301,200312
57274,3242,11207,1076,200401,201502
57278,3214,11204,1375,195903,195904
57278,3214,11204,1375,195906,195909
57278,3205,11157,714,195910,196203
57278,3202,11210,681,196204,196806
57278,3202,11210,687,196807,198607
57278,3202,11210,686,198608,201212
57278,3200,11205,1634,201301,202012
57279,3209,11240,1259,195702,197211
57279,3209,11240,1255,197212,198210
57279,3209,11245,1255,198211,201901
57279,3208,11245,1255,201901,202012
57279,3208,11246,1255,201903,202006
57279,3208,11246,1255,202008,202008
57279,3208,11246,1255,202012,202012
57281,3242,11318,1421,195610,198003
57281,3242,11318,1422,198004,201502
57285,3222,11323,1452,195703,198112
57285,3223,11325,1516,198201,200601
57285,3223,11325,1530,200602,201912
57285,3221,11324,1836,202001,202012
57285,3222,11324,1836,202001,202006
57285,3222,11324,1836,202008,202008
57285,3222,11324,1836,202012,202012
57290,3258,11403,788,195801,196703
57290,3258,11403,843,196704,196808
57290,3258,11403,837,196809,197308
57290,3259,11403,837,197309,197912
57290,3300,11401,827,198001,201312
57290,3256,11355,1062,201401,202012
57292,3257,11438,410,195901,198104
57292,3257,11438,430,198105,199604
57292,3258,11438,444,199605,201502
57293,3244,11459,380,195701,201502
57294,3234,11411,795,195801,195812
57294,3248,11402,844,196901,200312
57294,3250,11401,836,200401,201502
57295,3236,11423,100670,195901,196206
57295,3236,11423,100763,196207,196305
57295,3236,11423,790,196306,197412
57295,3236,11423,777,197501,198012
57295,3236,11423,785,198101,198212
57295,3237,11421,785,198301,201502
57296,3227,11441,100525,195801,195812
57296,3222,11443,100490,195901,195908
57296,3222,11443,100490,195910,196012
57296,3221,11444,100490,196101,196311
57296,3221,11444,487,196312,197210
57296,3221,11444,490,197211,199505
57296,3221,11444,489,199506,201502
57297,3210,11405,740,195101,195301
57297,3210,11405,784,195302,195312
57297,3210,11405,791,195401,195512
57297,3207,11405,791,195601,195706
57297,3207,11405,759,195707,197912
57297,3208,11403,1145,198001,202012
57297,3208,11402,1145,201903,202006
57297,3208,11402,1145,202008,202008
57297,3208,11402,1145,202012,202012
57298,3210,11423,586,195612,195812
57298,3213,11433,557,195901,196407
57298,3213,11433,554,196408,201502
57299,3202,11454,496,196101,196212
57299,3202,11454,489,196301,196611
57299,3202,11454,496,196612,198212
57299,3201,11454,496,198301,198404
57299,3201,11454,494,198405,201502
57303,3145,10556,104599,195901,195908
57303,3145,10556,4599,195909,197912
57303,3144,10555,4599,198001,201502
57304,3129,10514,4880,195901,196112
57304,3129,10514,4843,196201,196804
57304,3129,10514,4843,196809,197812
57304,3139,10509,4843,197901,199912
57304,3140,10510,5165,200001,201502
57306,3137,10557,104298,195801,195909
57306,3137,10557,3822,195910,197912
57306,3135,10558,3826,198001,201512
57306,3135,10559,3826,201601,202012
57307,3106,10505,104850,195611,195912
57307,3106,10505,3778,196001,199812
57307,3106,10505,4049,199901,201502
57308,3113,10524,4032,195901,197612
57308,3113,10523,104250,197701,198212
57308,3113,10523,4213,198301,201502
57309,3103,10553,104156,195901,197912
57309,3059,10553,3612,198001,200612
57309,3059,10553,3784,200701,201502
57313,3151,10645,4430,195206,195411
57313,3151,10645,3587,195412,197812
57313,3151,10646,3589,197901,199712
57313,3152,10646,4177,199801,201812
57313,3153,10647,5567,201901,202012
57314,3122,10602,3709,195901,196612
57314,3120,10603,3645,196701,197912
57314,3121,10603,3645,198001,198110
57314,3121,10603,3650,198111,199102
57314,3121,10603,3635,199103,199712
57314,3121,10604,4057,199801,201608
57314,3120,10603,4057,201609,201612
57315,3134,10622,6550,195901,197912
57315,3132,10624,6556,198001,198110
57315,3132,10624,6557,198111,201502
57317,3103,10621,3249,195901,197912
57317,3102,10625,3249,198001,201502
57318,3105,10633,3389,195810,195907
57318,3105,10633,3369,195908,197912
57318,3104,10633,3369,198001,198306
57318,3104,10633,3372,198307,199611
57318,3104,10633,3385,199612,201502
57320,3156,10714,105076,195901,195912
57320,3156,10714,4008,196001,196108
57320,3156,10728,4008,196109,197812
57320,3156,10714,4008,197901,200912
57320,3156,10713,4824,201001,201502
57324,3134,10703,104964,195901,195912
57324,3134,10703,3780,196001,196810
57324,3134,10703,3780,196902,197812
57324,3134,10706,3780,197901,197912
57324,3134,10706,3783,198001,200612
57324,3135,10705,3642,200701,201502
57326,3123,10745,104859,195901,195906
57326,3123,10745,4864,195907,197612
57326,3123,10745,3894,197701,197812
57326,3122,10743,3894,197901,201502
57328,3116,10728,2677,195101,195104
57328,3116,10728,2677,195106,195208
57328,3116,10728,2965,195209,195312
57328,3116,10728,3101,195401,195806
57328,3116,10728,3104,195807,196904
57328,3116,10728,3104,196909,197812
57328,3112,10730,3104,197901,199012
57328,3112,10730,3449,199101,202012
57328,3113,10731,3449,201903,202006
57328,3113,10731,3449,202008,202008
57328,3113,10731,3449,202012,202012
57329,3106,10753,103917,195901,195902
57329,3106,10753,4506,195903,196803
